state_co	state_id	year	year2	year3	ch_inc_r	ch_unemp	ch_1824	ch_2534	ch_rev10	ch_wel10	ch_vio	ch_pro	ch_black	ch_hisp	ch_metro	ch_pover	ch_relig	ch_gini	ch_pol10	ch_incom	ch_ideo	ch_drugs	ch_gover	ch_pregu	ch_volgu	ch_detse	ch_detpr	ch_detvo	ch_tisp	ch_tisvi	ch_2stk	ch_3stk	ch_dr1a	ch_dr1b	ch_dr2a	ch_dr2b	ch_cocen	ch_mands	lg_inc_r	lg_unemp	lg_1824	lg_2534	lg_rev10	lg_wel10	lg_vio	lg_pro	lg_black	lg_hisp	lg_metro	lg_pover	lg_relig	lg_gini	lg_pol10	lg_incom	lg_ideo	lg_drugs	lg_gover	lg_pregu	lg_volgu	lg_detse	lg_detpr	lg_detvo	lg_tisp	lg_tisvi	lg_2stk	lg_3stk	lg_dr1a	lg_dr1b	lg_dr2a	lg_dr2b	lg_cokee	lg_mands	d_1978	d_1981	d_1984	d_1987	d_1990	d_1993	d_1996	d_1999	d_2002	EST_RA
19	Iowa	1987	87-84	1979	4	-1.10000002384186	-.939999997615814	.870000004768372	-77782	8965	53.9700012207031	177.699996948242	.100000001490116	.0820000022649765	1	-3.79999995231628	.200000002980232	.0240000002086163	4.0423002243042	2179	-101.140327453613	2179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	8.10000038146973	12.4700002670288	16.7900009155273	338528	37212	181.139999389648	3737.89990234375	1.5	.970000028610229	42	16.7000007629395	8.80000019073486	.34400001168251	196.274597167969	18616	48.9326286315918	.0379999987781048	1	0	0	0	0	0	0	0	0	1	12	120	0	0	2	8	0	0	0	1	0	0	0	0	0	1
19	Iowa	1990	90-87	1980	38	-2.70000004768372	-.959999978542328	.170000001788139	153051	7330	31.1900005340576	-100.5	.100000001490116	.0960000008344651	0	-2.59999990463257	0	0	39.0551986694336	2044	-101.853286743164	2044	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	2	101	7	11.5299997329712	17.6599998474121	260746	46177	235.110000610352	3915.60009765625	1.60000002384186	1.05200004577637	43	12.8999996185303	9	.368000000715256	200.31689453125	20795	52.2076988220215	.0280000008642673	1	0	0	0	0	0	0	0	0	1	12	120	0	0	2	8	0	0	0	0	1	0	0	0	0	1
19	Iowa	1993	93-90	1981	35	.400000005960464	-.560000002384186	-3.19000005722046	-85163	4923	11.6499996185303	-135.899993896484	.100000001490116	.178000003099442	1	1	0	0	1.04809999465942	-40	-102.688117980957	-40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	139	4.30000019073486	10.5699996948242	17.8299999237061	413797	53507	266.299987792969	3815.10009765625	1.70000004768372	1.14800000190735	43	10.3000001907349	9	.368000000715256	239.372100830078	22839	49.6455917358399	.0280000008642673	1	0	0	0	0	0	0	0	1	1	12	120	0	0	9	10	0	0	0	0	0	1	0	0	0	1
19	Iowa	1996	96-90	1982	48	-1.20000004768372	-.439999997615814	-.879999995231628	51624	9633	76.4100036621094	68.3000030517578	.100000001490116	.300999999046326	0	.899999976158142	0	0	-7.02820014953613	1131	-95.9221267700195	1131	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	174	4.69999980926514	10.0100002288818	14.6400003433228	328634	58430	277.950012207031	3679.19995117187	1.79999995231628	1.32599997520447	44	11.3000001907349	9	.368000000715256	240.420196533203	22799	53.0425300598145	.025000000372529	1	0	0	0	0	0	0	0	1	1	12	120	0	0	9	13	0	0	0	0	0	0	1	0	0	1
19	Iowa	1999	99-96	1983	30	-.699999988079071	.109999999403954	-1	-7988	6500	-42.8300018310547	-558.400024414063	.100000001490116	.354000002145767	1	-3.09999990463257	-.600000023841858	.00800000037997961	2.57439994812012	2419	-85.4619522094726	2419	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	222	3.5	9.56999969482422	13.7600002288818	380258	68063	354.359985351563	3747.5	1.89999997615814	1.62699997425079	44	12.1999998092651	9	.368000000715256	233.391998291016	23930	42.8796005249024	.0649999976158142	1	0	0	0	0	0	0	1	1	1	12	120	0	0	9	16	0	0	0	0	0	0	0	1	0	1
19	Iowa	2002	02-99	1984	-4	.5	.899999976158142	-.409999996423721	32281	15160	-42.4300003051758	-157	.200000002980232	1.06900000572205	.300000011920929	-1.70000004768372	0	0	301.282501220703	1378	-93.9496307373047	1378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	2.79999995231628	9.68000030517578	12.7600002288818	372270	74563	311.529998779297	3189.10009765625	2	1.98099994659424	45	9.10000038146973	8.39999961853027	.375999987125397	235.966400146484	26349	42.5823516845703	.0829999968409538	0	0	0	0	0	0	0	1	1	1	12	120	0	0	11	18	0	0	0	0	0	0	0	0	1	1
20	Kansas	1975	75-72	1975	.100000001490116	-2.29999995231628	.310000002384186	1.75999999046326	35213	1435	61.7999992370606	2114.19995117187	0	-.025000000372529	.800000011920929	-4.40000009536743	0	0	22.7574996948242	1149	-89.8741302490234	1149	0	0	0	0	0	0	0	0	1	1	240	240	12	12	3	3	73.5	5.69999980926514	12.9300003051758	11.5900001525879	141960	21225	214.5	1909.90002441406	4.80000019073486	2	42.2999992370606	12.2399997711182	9.39999961853027	.361999988555908	180.017807006836	16123	46.2816581726074	.0520000010728836	0	0	0	0	0	0	999	9	9	9	999	9999	999	999	99	99	0	0	0	0	0	0	0	0	0	1
20	Kansas	1978	78-75	1976	24.3999996185303	.699999988079071	.589999973773956	1.38999998569489	21965	10317	33.5	229.899993896484	.300000011920929	-.025000000372529	2.90000009536743	2.17000007629395	.899999976158142	-.00899999961256981	24.0582008361816	1403	-82.5405197143555	1403	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.5999984741211	3.40000009536743	13.2399997711182	13.3500003814697	177173	22660	276.299987792969	4024.10009765625	4.80000019073486	1.97500002384186	43.0999984741211	7.84000015258789	9.39999961853027	.361999988555908	202.775299072266	17272	43.5924682617187	.0520000010728836	0	0	0	0	0	0	0	0	1	1	240	240	12	12	3	3	1	0	0	0	0	0	0	0	0	1
20	Kansas	1981	81-78	1977	18	.400000005960464	0	1.12000000476837	13704	-975	79.5400009155274	735.5	.200000002980232	.730000019073486	1	-.610000014305115	0	0	21.5795001983643	1633	-68.266242980957	1633	-1	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	98	4.09999990463257	13.8299999237061	14.7399997711182	199138	32977	309.799987792969	4254	5.09999990463257	1.95000004768372	46	10.0100002288818	10.3000001907349	.352999985218048	226.83349609375	18675	38.9480514526367	.0520000010728836	1	0	0	0	0	0	0	0	1	1	240	240	12	12	3	3	0	1	0	0	0	0	0	0	0	1
20	Kansas	1984	84-87	1978	57	1.60000002384186	-.870000004768372	1.14999997615814	123990	2484	-62.7799987792969	-786.299987792969	.200000002980232	.33500000834465	2	4.09999990463257	0	0	8.2180004119873	505	-64.765251159668	505	0	0	0	0	0	0	0	0	0	0	0	0	24	24	0	0	116	4.5	13.8299999237061	15.8599996566772	212842	32002	389.339996337891	4989.5	5.30000019073486	2.6800000667572	47	9.39999961853027	10.3000001907349	.352999985218048	248.412994384766	20308	29.3181896209717	.0410000011324883	0	0	0	0	0	0	100	0	1	1	240	240	12	12	3	3	0	0	1	0	0	0	0	0	0	1
20	Kansas	1987	87-84	1979	60	-.699999988079071	-1.62000000476837	1.12000000476837	-94861	-2983	42.2299995422363	250.600006103516	.200000002980232	.312000006437302	3	-2.40000009536743	.400000005960464	.0350000001490116	-1.7305999994278	1841	-65.6293029785156	1841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	173	6.09999990463257	12.960000038147	17.0100002288818	336832	34486	326.559997558594	4203.2001953125	5.5	3.01500010490417	49	13.5	10.3000001907349	.352999985218048	256.631011962891	20813	35.4470596313477	.0430000014603138	0	0	0	0	0	0	100	0	1	1	240	240	36	36	3	3	0	0	0	1	0	0	0	0	0	1
20	Kansas	1990	90-87	1980	-6	-1.39999997615814	-.910000026226044	-.259999990463257	159942	7963	32.0499992370606	128.199996948242	.100000001490116	.360000014305115	2	-.300000011920929	0	0	50.4776992797851	1102	-64.087661743164	1102	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	233	5.40000009536743	11.3400001525879	18.1299991607666	241971	31503	368.790008544922	4453.7998046875	5.69999980926514	3.32699990272522	52	11.1000003814697	10.6999998092651	.388000011444092	254.900405883789	22654	30.1822395324707	.0390000008046627	0	0	0	0	0	0	100	0	1	1	240	240	36	36	4	3	0	0	0	0	1	0	0	0	0	1
20	Kansas	1993	93-90	1981	-1	.300000011920929	-.490000009536743	-2.19000005722046	-131153	4988	109.980003356934	227.100006103516	.200000002980232	.398999989032745	1	.200000002980232	0	0	22.4615001678467	377	-78.8974914550781	377	-1	0	0	0	0	0	-15	0	-1	-1	-198	-189	-36	-22	0	-3	227	4	10.4300003051758	17.8700008392334	401913	39466	400.839996337891	4582	5.80000019073486	3.68700003623962	54	10.8000001907349	10.6999998092651	.388000011444092	305.378112792969	23756	33.9054183959961	.0500000007450581	1	0	0	0	0	0	100	0	1	1	240	240	36	36	5	3	0	0	0	0	0	1	0	0	0	1
20	Kansas	1996	96-90	1982	75	.100000001490116	-.430000007152557	-1.29999995231628	80547	10940	-90.0800018310547	-342.899993896484	-.100000001490116	.552999973297119	0	-.200000002980232	0	0	-33.4146003723144	1050	-78.2150573730469	1050	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	226	4.30000019073486	9.9399995803833	15.6800003051758	270760	44454	510.820007324219	4809.10009765625	6	4.08599996566773	55	11	10.6999998092651	.388000011444092	327.839599609375	24133	44.9920692443848	.0500000007450581	0	0	0	0	0	0	85	0	0	0	42	51	0	14	5	0	0	0	0	0	0	0	1	0	0	1
20	Kansas	1999	99-96	1983	20	-.600000023841858	.419999986886978	-1.23000001907349	-11755	-9780	-23.7099990844727	-11.5	0	.686999976634979	1	-1.20000004768372	-.300000011920929	.00800000037997961	18.3829002380371	2329	-63.9899482727051	2329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	4.40000009536743	9.51000022888184	14.3800001144409	351307	55394	420.739990234375	4466.2001953125	5.90000009536743	4.63899993896484	55	10.8000001907349	10.6999998092651	.388000011444092	294.424987792969	25183	33.2229881286621	9	0	1	0	1	1	0	85	0	0	0	42	51	0	14	5	0	0	0	0	0	0	0	0	1	0	0
20	Kansas	2002	02-99	1984	6	.5	.649999976158142	-.200000002980232	64082	15863	7.76999998092651	-538.099975585938	0	2.28399991989136	.600000023841858	.5	0	0	17.9726009368896	1459	-62.1858596801758	1459	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	3.79999995231628	9.93000030517578	13.1499996185303	339552	45614	397.029998779297	4454.7001953125	5.90000009536743	5.32600021362305	56	9.60000038146973	10.3999996185303	.395999997854233	312.807891845703	27512	30.766960144043	9	0	1	0	1	1	0	85	0	0	0	42	51	0	14	5	0	0	0	0	0	0	0	0	0	1	0
21	Kentucky	1975	75-72	1975	6.09999990463257	-.800000011920929	.239999994635582	1.61000001430511	41607	-129	-1.10000002384186	824.799987792969	0	.149000003933907	6.59999990463257	-4.32000017166138	0	0	28.3332996368408	1566	-93.2530899047851	1566	0	0	0	0	0	0	20	0	0	1	120	60	60	12	0	0	89.5	5.30000019073486	12.8299999237061	12.0200004577637	157614	23324	235.100006103516	1700.90002441406	7.19999980926514	.300000011920929	40	21.7700004577637	29	.391999989748001	145.87629699707	12715	47.1293907165527	.0480000004172325	0	0	0	0	0	0	999	9	0	9	999	9999	999	999	99	99	0	0	0	0	0	0	0	0	0	1
21	Kentucky	1978	78-75	1976	1.39999997615814	.200000002980232	.280000001192093	1.50999999046326	17590	10635	-.430000007152557	254.100006103516	-.200000002980232	.150000005960464	-1.60000002384186	.0599999986588955	-.300000011920929	-.00700000021606684	17.3148994445801	1282	-86.5385437011719	1282	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	95.5999984741211	4.5	13.0699996948242	13.6300001144409	199221	23195	234	2525.69995117187	7.19999980926514	.449000000953674	46.5999984741211	17.4500007629395	29	.391999989748001	174.209594726563	14281	46.1236991882324	.0480000004172325	0	0	0	0	0	0	20	0	0	1	120	60	60	12	0	0	1	0	0	0	0	0	0	0	0	1
21	Kentucky	1981	81-78	1977	17	3.29999995231628	.0900000035762787	.870000004768372	420136	2120	33.1100006103516	387.299987792969	.100000001490116	.150000005960464	0	1.78999996185303	0	0	3.01250004768372	1071	-79.5395889282227	1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	4.69999980926514	13.3500003814697	15.1400003433228	216811	33830	233.570007324219	2779.80004882813	7	.598999977111816	45	17.5100002288818	28.7000007629395	.384999990463257	191.524505615234	15563	40.4148406982422	.0480000004172325	0	0	0	0	0	0	20	0	1	1	120	60	60	12	0	0	0	1	0	0	0	0	0	0	0	1
21	Kentucky	1984	84-87	1978	15	3.70000004768372	-.449999988079071	.910000026226044	-371762	-1408	55.5299987792969	-54.5	0	-.0599999986588955	0	-1.29999995231628	0	0	4.97819995880127	-410	-87.0083694458008	-410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	8	13.4399995803833	16.0100002288818	636947	35950	266.679992675781	3167.10009765625	7.09999990463257	.749000012874603	45	19.2999992370605	28.7000007629395	.384999990463257	194.537002563477	16634	39.1247482299805	.0529999993741512	0	0	0	0	0	0	20	0	1	1	120	60	60	12	0	0	0	0	1	0	0	0	0	0	0	1
21	Kentucky	1987	87-84	1979	18	-2.40000009536743	-.839999973773956	.620000004768372	-597	5191	12.210000038147	-354.799987792969	0	-.0450000017881393	1	-.300000011920929	1.70000004768372	.0359999984502793	-3.62590003013611	1414	-91.8391189575195	1414	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	129	11.6999998092651	12.9899997711182	16.9200000762939	265185	34542	322.209991455078	3112.60009765625	7.09999990463257	.689000010490418	45	18	28.7000007629395	.384999990463257	199.515197753906	16224	47.8836212158203	.0500000007450581	0	0	0	0	0	0	20	0	1	1	120	60	60	12	0	0	0	0	0	1	0	0	0	0	0	1
21	Kentucky	1990	90-87	1980	94	-3.09999990463257	-.860000014305115	.159999996423721	74386	11722	22.4899997711182	202.399993896484	0	-.0390000008046627	2	-1.60000002384186	0	0	13.6836996078491	1999	-82.9332427978515	1999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	147	9.30000019073486	12.1499996185303	17.5400009155273	264588	39733	334.420013427734	2757.80004882813	7.09999990463257	.643999993801117	46	17.7000007629395	30.3999996185303	.421000003814697	195.889297485352	17638	43.9555015563965	.0489999987185001	0	0	0	0	0	0	20	1	1	1	120	60	60	12	0	0	0	0	0	0	1	0	0	0	0	1
21	Kentucky	1993	93-90	1981	33	.699999988079071	-.589999973773956	-1.83000004291534	5948	28314	178.559997558594	-172.100006103516	.100000001490116	.0179999992251396	1	3.59999990463257	0	0	18.9908008575439	989	-88.1992874145508	989	0	0	0	0	0	0	0	0	0	0	0	0	-60	-12	0	0	241	6.19999980926514	11.289999961853	17.7000007629395	338974	51455	356.910003662109	2960.19995117187	7.09999990463257	.605000019073486	48	16.1000003814697	30.3999996185303	.421000003814697	209.572998046875	19637	38.9777412414551	.0599999986588955	0	0	0	0	0	0	20	1	1	1	120	60	60	12	1	0	0	0	0	0	0	1	0	0	0	1
21	Kentucky	1996	96-90	1982	57	-1.5	-.319999992847443	-.980000019073486	23033	4542	-170.729995727539	198.899993896484	0	.0689999982714653	-1	-5	0	0	-28.9265003204346	1181	-87.5762100219727	1181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	274	6.90000009536743	10.6999998092651	15.8699998855591	344922	79769	535.469970703125	2788.10009765625	7.19999980926514	.623000025749206	49	19.7000007629395	30.3999996185303	.421000003814697	228.56379699707	20626	49.221549987793	.0700000002980232	0	0	0	0	0	0	20	1	1	1	120	60	0	0	1	0	0	0	0	0	0	0	1	0	0	1
21	Kentucky	1999	99-96	1983	54	-.800000011920929	-.259999990463257	-.990000009536743	61847	7820	-80.6999969482422	-199.399993896484	0	.148000001907349	0	-1.20000004768372	-1.39999997615814	.0130000002682209	18.4104995727539	1878	-74.816520690918	1878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	5.40000009536743	10.3800001144409	14.8900003433228	367955	84311	364.739990234375	2987	7.19999980926514	.691999971866608	48	14.6999998092651	30.3999996185303	.421000003814697	199.637298583984	21807	38.3546600341797	.0820000022649765	0	0	0	0	0	0	20	1	1	1	120	60	0	0	4	0	0	0	0	0	0	0	0	1	0	1
21	Kentucky	2002	02-99	1984	-5	.899999976158142	-.0500000007450581	.129999995231628	72518	16571	-27.0400009155273	-106.5	.200000002980232	.839999973773956	.800000011920929	-.899999976158142	0	0	20.994499206543	1779	-52.0675201416016	1779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	4.59999990463257	10.1199998855591	13.8999996185303	429802	92131	284.040008544922	2787.60009765625	7.19999980926514	.839999973773956	48	13.5	29	.433999985456467	218.047805786133	23685	36.4618606567383	.0970000028610229	0	0	0	0	0	0	20	1	1	1	120	60	0	0	4	0	0	0	0	0	0	0	0	0	1	1
22	Louisiana	1975	75-72	1975	31.7000007629394	.5	.519999980926514	1.54999995231628	32053	-3117	59.5999984741211	1241.19995117187	-29.7999992370605	.140000000596046	8.19999980926514	-6.30000019073486	0	0	47.9711990356445	1262	-45.2765312194825	1262	0	0	0	0	0	0	33	0	1	1	60	360	0	60	4	2	92.1999969482422	6.59999990463257	12.9300003051758	12.0500001907349	182917	29546	413.100006103516	2102.5	29.7999992370605	1.89999997615814	54.7999992370606	25.1499996185303	17.7999992370605	.402999997138977	233.180603027344	12508	23.961540222168	.0570000000298023	0	0	0	0	0	0	999	9	9	9	999	9999	999	999	99	99	0	0	0	0	0	0	0	0	0	1
22	Louisiana	1978	78-75	1976	60.0999984741211	-.100000001490116	.479999989271164	1.60000002384186	31669	2187	52.0900001525879	629.400024414063	29.2999992370605	.0900000035762787	0	.170000001788139	-.699999988079071	-.00300000002607703	5.12809991836548	1709	-44.6760597229004	1709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	123.900001525879	7.09999990463257	13.4499998092651	13.6000003814697	214970	26429	472.700012207031	3343.69995117187	999	2.03999996185303	63	18.8500003814697	17.7999992370605	.402999997138977	281.151794433594	13770	21.3149890899658	.0570000000298023	0	0	0	0	0	0	33	0	1	1	60	360	0	60	4	2	1	0	0	0	0	0	0	0	0	0
22	Louisiana	1981	81-78	1977	32	-.300000011920929	.219999998807907	.990000009536743	7655	2796	140.190002441406	815.700012207031	.100000001490116	.226999998092651	0	1.27999997138977	0	0	-13.569899559021	2438	-48.2062187194825	2438	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	184	7	13.9300003051758	15.1999998092651	246639	28616	524.789978027344	3973.10009765625	29.2999992370605	2.13000011444092	63	19.0200004577637	17.1000003814697	.400000005960464	286.279907226563	15479	23.3610706329346	.0570000000298023	0	0	0	0	0	0	33	0	1	1	60	360	0	60	4	5	0	1	0	0	0	0	0	0	0	1
22	Louisiana	1984	84-87	1978	88	5.09999990463257	-.540000021457672	1.25999999046326	106075	3984	-24.0599994659424	-403.100006103516	.400000005960464	-.0820000022649765	6	1.29999995231628	0	0	-4.52720022201538	98	-54.6609497070312	98	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	1	216	6.69999980926514	14.1499996185303	16.1900005340576	254294	31412	664.97998046875	4788.7998046875	29.3999996185303	2.35700011253357	63	20.2999992370605	17.1000003814697	.400000005960464	272.709991455078	17917	24.8451499938965	.0390000008046627	1	0	0	0	0	0	33	0	1	1	60	360	0	60	6	8	0	0	1	0	0	0	0	0	0	1
22	Louisiana	1987	87-84	1979	42	1.29999995231628	-1.08000004291534	1.17999994754791	-70271	-1153	117.309997558594	934.099975585938	.400000005960464	-.0430000014603138	0	.400000005960464	2.09999990463257	.046000000089407	-2.3610999584198	-387	-64.7444686889648	-387	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	304	11.8000001907349	13.6099996566772	17.4500007629395	360369	35396	640.919982910156	4385.7001953125	29.7999992370605	2.27500009536743	69	21.6000003814697	17.1000003814697	.400000005960464	268.182800292969	18015	29.8157997131348	.0509999990463257	1	0	0	0	0	0	33	0	1	1	60	360	60	60	6	9	0	0	0	1	0	0	0	0	0	1
22	Louisiana	1990	90-87	1980	81	-5.19999980926514	-1.05999994277954	.230000004172325	94438	7829	23.5400009155273	139.699996948242	.5	-.0240000002086163	5	1.29999995231628	0	0	50.0965003967285	1053	-66.2174987792969	1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	-1	346	13.1000003814697	12.5299997329712	18.6299991607666	290098	34243	758.22998046875	5319.7998046875	30.2000007629394	2.23200011253357	69	22	19.2000007629395	.446000009775162	265.821685791016	17628	34.9286689758301	.0520000010728836	1	0	1	0	0	0	33	0	1	1	60	360	60	60	6	10	0	0	0	0	1	0	0	0	0	1
22	Louisiana	1993	93-90	1981	95	.300000011920929	-.649999976158142	-2.6800000667572	-58730	32752	202.809997558594	102.400001525879	.5	.141000002622604	1	.899999976158142	0	0	26.8386001586914	1264	-69.171760559082	1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	427	7.90000009536743	11.4700002670288	18.8600006103516	384536	42072	781.77001953125	5459.5	30.7000007629394	2.20799994468689	74	23.2999992370605	19.2000007629395	.446000009775162	315.918212890625	18681	31.2888298034668	.0780000016093254	1	0	1	0	0	0	33	0	1	1	60	360	60	60	9	9	0	0	0	0	0	1	0	0	0	1
22	Louisiana	1996	96-90	1982	93	-1.29999995231628	-.239999994635582	-1.60000002384186	50446	32294	22.8099994659424	106.699996948242	.600000023841858	.151999995112419	0	-4.5	0	0	-26.0193996429443	2125	-79.2322616577148	2125	0	0	0	0	0	0	0	1	0	0	0	0	60	0	3	4	522	8.19999980926514	10.8199996948242	16.1800003051758	325806	74824	984.580017089843	5561.89990234375	31.2000007629394	2.34899997711182	75	24.2000007629395	19.2000007629395	.446000009775162	342.756805419922	19945	37.8829307556152	.0740000009536743	1	0	1	0	0	0	33	0	1	1	60	360	60	60	9	18	0	0	0	0	0	0	1	0	0	1
22	Louisiana	1999	99-96	1983	161	-1.20000004768372	.310000002384186	-1.08000004291534	32798	-32451	-227.880004882812	-349.799987792969	.400000005960464	.166999995708466	0	-.600000023841858	-.699999988079071	.00700000021606684	18.9491004943848	1439	-76.4830322265625	1439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	615	6.90000009536743	10.5799999237061	14.5799999237061	376252	107118	1007.39001464844	5668.60009765625	31.7999992370606	2.50099992752075	75	19.7000007629395	19.2000007629395	.446000009775162	316.737396240234	22070	41.3493309020996	.0839999988675117	1	0	1	0	0	0	33	1	1	1	60	360	120	60	12	22	0	0	0	0	0	0	0	1	0	1
22	Louisiana	2002	02-99	1984	18	.300000011920929	.00999999977648258	-.310000002384186	29788	-11171	-92.5100021362305	-667.700012207031	.600000023841858	-.108000002801418	.400000005960464	-2.90000009536743	0	0	22.511100769043	967	-67.5083770751953	967	0	0	0	0	0	0	0	0	0	0	0	0	-60	-36	0	-1	776	5.69999980926514	10.8900003433228	13.5	409050	74667	779.510009765625	5318.7998046875	32.2000007629394	2.66799998283386	75	19.1000003814697	18.5	.453000009059906	335.686492919922	23509	35.1337013244629	.0920000001788139	1	0	1	0	0	0	33	1	1	1	60	360	120	60	18	29	0	0	0	0	0	0	0	0	1	1
23	Maine	1975	75-72	1975	13.6999998092651	-1.29999995231628	.0299999993294477	2.02999997138977	45017	6716	53.7999992370606	2198.89990234375	0	.0480000004172325	9.10000038146973	-1.00999999046326	0	0	23.5904006958008	1201	-136.949005126953	1201	0	0	0	0	0	0	70	0	0	0	12	120	0	0	0	1	46.2999992370606	7.69999980926514	11.9399995803833	11.2700004577637	169740	30693	83.6999969482422	1263.80004882813	.300000011920929	.300000011920929	21.6000003814697	12.9099998474121	1.5	.328000009059906	164.039398193359	12981	61.9112091064453	.0529999993741512	0	0	0	0	0	0	999	9	0	9	999	9999	999	999	99	99	0	0	0	0	0	0	0	0	0	1
23	Maine	1978	78-75	1976	-17	2	.439999997615814	1.64999997615814	54220	3102	87.1999969482422	388	0	.0480000004172325	-7.69999980926514	.860000014305115	-.100000001490116	.0140000004321337	21.7819995880127	828	-142.926025390625	828	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	6.40000009536743	11.9700002670288	13.3000001907349	214757	37409	137.5	3462.69995117187	.300000011920929	.34799998998642	30.7000007629394	11.8999996185303	1.5	.328000009059906	187.629806518555	14182	75.0378036499024	.0529999993741512	0	0	0	0	0	0	70	0	0	0	12	120	0	0	0	1	1	0	0	0	0	0	0	0	0	1
