case_id	state_id	state_na	year	tisp	tiss	tisviol	vio_l1	cri_l1	inc_rate	pre_guid	pre_volg	pre_par	rec_sent	presum_s	pre_rec_	det_vol	det_pre	incpc_l1	admissio	ncourtc	m1_weap	m2_prox	m3_offic	m4_harm	m5_cont	m6_citi	m7_repe	m8_mult	m9_drug	m10_we1a	m11_we1b	m12_we1c	m13_we1d	m14_we1e	m15_we1f	m16_we2a	m17_we2b	m18_we2c	m19_we2d	m20_we2e	m21_we2f	m22_we3a	m23_we3b	m24_we3c	m25_we3d	m26_we3e	m27_we3f	m28_we4a	m29_we4b	m30_we4c	m31_we4d	m32_we4e	m33_we4f	m34_dr1a	m35_dr1b	m36_dr1c	m37_dr1d	m38_dr1e	m39_dr1f	m40_dr2a	m41_dr2b	m42_dr2c	m43_dr2d	m44_dr2e	m45_dr2f	m46_dr3a	m47_dr3b	m48_dr3c	m49_dr3d	m50_dr3e	m51_dr3f	m52_vi1a	m53_vi1b	m54_vi1c	m55_vi1d	m56_vi1e	m57_vi1f	m58_vi2a	m59_vi2b	m60_vi2c	m61_vi2d	m62_vi2e	m63_vi2f	dr_0a	dr_0b	mar_spos	mar_ssal	her_spos	her_ssal	dr_1a	dr_1b	dr_2a	dr_2b	he_min1o	he_min_1	mar_min_	mar_mi_1	dr_3coc	dr_3mar	dr_3oth	hol_drug	hol_vio	hol_sex	hol_2str	hol2_pro	hol2_cuo	hol2_alt	hol2_man	hol2_st1	hol2_st2	hol2_st3	prior2	time_fr2	hol_3str	hol3_pro	hol3_cuo	hol3_alt	hol3_man	hol3_st1	hol3_st2	hol3_st3	prior3	time_fr3	unemp_l1	p_1824_l	p_25_34_	p_black_	d_1975	d_1978	d_1981	d_1984	d_1987	d_1990	d_1993	d_1996	d_1999	d_2002	metro_l1	poverty_	p_hisp_l	expcorr_	pop_l1	correxp_	d_inc_ra	lag_incr	rev_l2_1	wel_l1_1	pro_crim	south	west	east	midwest	religion	gini	pol_100k	adm_100k	court_10	ideo2	gov2	drug_arr	cop_75	cop_78	cop_81	cop_84	cop_87	cop_90	cop_93	cop_96	cop_99	unemp_75	unemp_78	unemp_81	unemp_84	unemp_87	unemp_90	unemp_93	unemp_96	unemp_99	pov_75	pov_78	pov_81	pov_84	pov_87	pov_90	pov_93	pov_96	pov_99	black_75	black_78	black_81	black_84	black_87	black_90	black_93	black_96	black_99	welf_75	welf_78	welf_81	welf_84	welf_87	welf_90	welf_93	welf_96	welf_99	pro_drug	govern	drugs3_7	drugs3_1	drugs3_8	drugs3_2	drugs3_3	drugs3_9	drugs3_4	drugs3_5	drugs3_6	ideo2_75	ideo2_78	ideo2_81	ideo2_84	ideo2_87	ideo2_90	ideo2_93	ideo2_96	ideo2_99	gov2_75	gov2_78	gov2_81	gov2_84	gov2_87	gov2_90	gov2_93	gov2_96	gov2_99	gov2_02	ideo2_02	cop_02	unemp_02	pov_02	drugs3_0	ipc_02	welf_02	black_02	hisp_75	hisp_78	hisp_81	hisp_84	hisp_87	hisp_90	hisp_93	hisp_96	hisp_99	hisp_02	res2	res1	EST_FI	ln_vio	ln_pro	ln_hisp	res	p_black3	det_rec_	det_pre_	black3_8	black3_9	south_81	south_90	ln_inc	log_inco	g_south	g_det_se	g_court	g_south8	g_south9	g_south0	black3_0	g_metro	g_unemp	g_ideo2	g_ideo3	g_vio	g_ln_vio	inc2	det_pres	preguid_	pregui_1	dt_guidr	dt_guidn	mand_sum	nt_logir	resid1	resid2	resid3	resid4	new_yr	st2_mand	EST_RA
180	8	Colorado	1984	60	1	0	476.429992675781	6627.10986328125	101	0	0	1	1	1	1	0	0	22642	2343	1873	7	0	2	4	0	3	9	1	3	2	1	0	0	9	0	1	1	1	0	2	144	1	1	0	0	9	0	3	1	0	0	9	0	1	1	0	0	9	0	0	9	9	9	99	999	1	1	1	0	2	48	3	1	0	0	9	0	0	9	9	9	9	9	0	0	4	2	0	0	96	96	48	48	48	48	12	48	5	8	4	0	0	0	0	9	9	9	9	9	9	9999	9	9	1	0	1	1	1	0	0	600	1	0	6.59999990463257	13.6199998855591	20.2299995422363	3.79999995231628	0	0	0	1	0	0	0	0	0	0	80	12.5	12.0740003585815	193.66	3148	6151.84228515625	9	92	355462	31929	6150.7	0	1	0	0	6.59999990463257	.354000002145767	283.100372314453	74.428207397461	59.4980926513672	42.4867897033691	46.5	216.619598388672	0	0	0	283.100372314453	0	0	0	0	0	0	0	0	6.59999990463257	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	3.79999995231628	0	0	0	0	0	0	0	0	319294	0	0	0	0	0	.0350000001490116	0	0	0	0	.0350000001490116	0	0	0	0	0	0	0	0	42.4867897033691	0	0	0	0	0	0	0	0	46.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0740003585815	0	0	0	0	0	0	5.01198863983154	5.01198863983154	1	6.16632080078125	8.72432136535645	2.49105429649353	-52.6478691101074	1.55999994277954	0	0	0	0	0	0	9	10.0275621414185	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	1	0	0	0	0	10	4.61512041091919	110.010406494141	4.69797277450562	187.974990844727	4.85605430603027	1996	0	1
183	8	Colorado	1987	60	1	0	523.570007324219	7031.85986328125	145	0	0	0	1	1	1	0	0	23689	3355	2382	17	0	3	15	0	9	11	1	3	2	1	1	0	2	120	0	9	9	9	99	9999	1	1	0	0	9	0	3	1	0	0	9	0	1	1	0	0	9	0	0	9	9	9	99	999	1	1	1	0	2	48	4	1	1	0	2	192	0	9	9	9	9	9	0	0	4	2	0	0	192	192	48	48	48	48	12	48	5	8	4	0	0	0	0	9	9	9	9	9	9	9999	9	9	1	0	1	1	1	0	0	600	1	0	7.40000009536743	11.5799999237061	20.9799995422363	4	0	0	0	0	1	0	0	0	0	0	82	13.5	12.3430004119873	309.7	3265	9485.4521484375	44	101	261441	39112	6508.3	0	1	0	0	6	.393999993801117	272.526794433594	102.756507873535	72.9555892944336	42.5997085571289	48.0166702270508	224.080703735352	0	0	0	0	272.526794433594	0	0	0	0	0	0	0	0	7.40000009536743	0	0	0	0	0	0	0	0	13.5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	391116	0	0	0	0	.0309999994933605	0	0	0	0	0	.0309999994933605	0	0	0	0	0	0	0	0	42.5997085571289	0	0	0	0	0	0	0	0	48.0166702270508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.3430004119873	0	0	0	0	0	5.358642578125	5.358642578125	1	6.26067066192627	8.78083324432373	2.51308917999268	-67.2755889892578	1.5900000333786	0	0	0	0	0	0	9	10.0727663040161	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	26	4.9767336845398	140.597030639648	4.88866519927978	175.214920043945	5.03078126907349	1997	0	1
186	8	Colorado	1990	50	1	0	471.390014648438	6039.43017578125	209	0	0	0	1	1	1	0	0	24951	3439	2373	18	2	5	15	0	12	12	1	3	3	1	1	0	2	120	0	9	9	9	99	9999	1	1	0	0	9	0	3	1	0	0	9	0	1	1	0	0	9	0	0	9	9	9	99	999	3	1	1	0	2	48	4	1	1	0	2	120	0	9	9	9	9	9	0	0	4	2	0	0	192	192	48	48	48	48	12	48	7	9	6	0	0	0	0	9	9	9	9	9	9	9999	9	9	1	0	1	1	1	0	0	600	1	0	5.80000019073486	10.8100004196167	20.0499992370605	4.09999990463257	0	0	0	0	0	1	0	0	0	0	82	12.1000003814697	12.7709999084473	370.8	3276	11318.681640625	64	145	431544	36711	5568	0	1	0	0	6	.393999993801117	323.809509277344	104.975578308105	72.4358978271485	45.9774894714356	46.75	278.450592041016	0	0	0	0	0	323.809509277344	0	0	0	0	0	0	0	0	5.80000019073486	0	0	0	0	0	0	0	0	12.1000003814697	0	0	0	0	0	0	0	0	4.09999990463257	0	0	0	0	0	0	0	0	367114	0	0	0	.0359999984502793	0	0	0	0	0	0	.0359999984502793	0	0	0	0	0	0	0	0	45.9774894714356	0	0	0	0	0	0	0	0	46.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7709999084473	0	0	0	0	5.5002326965332	5.5002326965332	1	6.15568590164184	8.62479114532471	2.54717707633972	-45.7267646789551	1.60000002384186	0	0	0	1.60000002384186	0	0	5.53000020980835	10.1246690750122	0	1	0	0	0	0	0	82	5	45.9774894714356	44.1025085449219	525.97998046875	6.26526308059692	9.60380077362061	0	0	0	0	0	30	5.34233427047729	190.078567504883	5.15907096862793	227.169250488281	5.32369756698608	1998	0	1
189	8	Colorado	1993	50	1	0	578.849975585938	5958.7900390625	262	0	0	0	1	1	1	0	0	25861	4510	3131	19	4	5	15	0	10	15	2	5	3	1	1	0	2	96	0	9	9	9	99	9999	1	1	0	0	9	0	3	1	0	0	9	0	1	1	0	0	9	0	0	9	9	9	99	999	1	1	1	0	2	48	4	1	1	0	2	96	0	9	9	9	9	9	0	0	4	2	0	0	144	144	48	48	48	48	12	48	11	13	10	0	1	0	0	9	9	9	9	9	9	9999	9	9	1	0	1	1	1	1	0	108	1	0	6	9.85999965667725	17.5400009155273	4.19999980926514	0	0	0	0	0	0	1	0	0	0	82	10.6000003814697	13.1990003585815	487.28	3463	14071.037109375	53	209	299665	52167	5379.9	0	1	0	0	6	.393999993801117	342.997406005859	130.233901977539	90.4129333496094	47.7572898864746	48.1048088073731	262.157287597656	0	0	0	0	0	0	342.997406005859	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	10.6000003814697	0	0	0	0	0	0	0	0	4.19999980926514	0	0	0	0	0	0	0	0	521667	0	0	.0359999984502793	0	0	0	0	0	0	0	.0359999984502793	0	0	0	0	0	0	0	0	47.7572898864746	0	0	0	0	0	0	0	0	48.1048088073731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.1990003585815	0	0	0	5.68315696716309	5.68315696716309	1	6.36104345321655	8.59042549133301	2.58014106750488	-45.3012924194336	1.61000001430511	0	0	0	0	0	0	9	10.1604909896851	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	29	5.5683445930481	241.360824584961	5.30644655227661	299.122711181641	5.47813606262207	1999	0	1
192	8	Colorado	1996	50	1	0	440.190002441406	5396.2900390625	322	0	0	0	1	1	1	0	0	28492	6098	4346	15	4	5	15	0	8	15	2	5	3	1	1	0	2	96	0	9	9	9	99	9999	1	1	0	0	9	0	3	1	0	0	9	0	1	1	0	0	9	0	0	9	9	9	99	999	1	1	1	0	2	48	4	1	1	0	2	96	0	9	9	9	9	9	0	0	4	2	0	0	72	72	24	48	48	48	12	48	11	13	10	0	1	0	0	9	9	9	9	9	9	9999	9	9	1	0	1	1	1	1	0	108	1	0	4.19999980926514	9.35999965667725	15.3000001907349	4.30000019073486	0	0	0	0	0	0	0	1	0	0	84	8.80000019073486	13.7449998855591	526.81	3747	14059.5146484375	60	262	342314	66798	4956.1	0	1	0	0	6	.393999993801117	283.106475830078	162.743530273437	115.986122131348	42.4794387817383	55.9178581237793	423.236389160156	0	0	0	0	0	0	0	283.106475830078	0	0	0	0	0	0	0	0	4.19999980926514	0	0	0	0	0	0	0	0	8.80000019073486	0	0	0	0	0	0	0	0	4.30000019073486	0	0	0	0	0	0	0	0	667983	0	.061999998986721	0	0	0	0	0	0	0	0	.061999998986721	0	0	0	0	0	0	0	0	42.4794387817383	0	0	0	0	0	0	0	0	55.9178581237793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.7449998855591	0	0	5.69524478912353	5.69524478912353	1	6.08720636367798	8.50837421417236	2.6206750869751	-3.11864852905273	1.62999999523163	0	0	0	0	0	0	9	10.257378578186	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	23	5.77455139160156	265.595245361328	5.45930576324463	340.130096435547	5.61450862884521	2000	0	1
195	8	Colorado	1999	50	1	0	377.940002441406	4487.4599609375	383	0	0	0	1	1	1	0	0	31561	6702	99999	15	2	5	16	0	8	13	2	7	3	1	1	0	2	96	0	9	9	9	99	9999	1	1	0	0	9	0	3	1	0	0	9	0	4	1	0	0	9	0	0	9	9	9	99	999	1	1	1	0	2	48	4	1	1	0	2	96	0	9	9	9	9	9	4	4	4	2	4	4	72	72	24	48	48	48	12	48	11	13	10	0	1	0	0	9	9	9	9	9	9	9999	9	9	1	0	1	1	1	1	0	108	1	0	3.79999995231628	9.5	13.4499998092651	4.30000019073486	0	0	0	0	0	0	0	0	1	0	84	9.19999980926514	14.5699996948242	817.01	3969	20584.78125	61	322	366984	66623	4109.5	0	1	0	0	4.90000009536743	.41100001335144	299.269348144531	999	999	45.1329002380371	53.6714286804199	443.141693115234	0	0	0	0	0	0	0	0	299.269348144531	0	0	0	0	0	0	0	0	3.79999995231628	0	0	0	0	0	0	0	0	9.19999980926514	0	0	0	0	0	0	0	0	4.30000019073486	0	0	0	0	0	0	0	0	666232	.068000003695488	1	0	0	0	0	0	0	0	0	.068000003695488	0	0	0	0	0	0	0	0	45.1329002380371	0	0	0	0	0	0	0	0	53.6714286804199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5699996948242	0	5.84765815734863	5.84765815734863	1	5.93473529815674	8.3210563659668	2.67896461486816	31.4268074035644	1.62999999523163	0	0	0	0	0	0	9	10.3596773147583	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	23	5.94803476333618	303.327239990234	5.71460199356079	449.261199951172	5.89265012741089	2001	0	1
198	8	Colorado	2002	50	1	0	350.700012207031	4218.89990234375	415	0	0	0	1	1	1	0	0	33493	7953	99999	15	2	5	16	0	8	13	2	7	3	1	1	0	2	96	0	9	9	9	99	9999	1	1	0	0	9	0	3	1	0	0	9	0	4	1	0	0	9	0	0	9	9	9	99	999	1	1	1	0	2	48	4	1	1	0	2	96	0	9	9	9	9	9	4	4	4	2	4	4	72	72	24	48	48	48	12	48	11	13	10	0	1	0	0	9	9	9	9	9	9	9999	9	9	1	0	1	1	1	1	0	108	1	0	3.70000004768372	9.96000003814697	15.1300001144409	4.09999990463257	0	0	0	0	0	0	0	0	0	1	83.9000015258789	8.69999980926514	18.1599998474121	849.61	4429	18850.8984375	32	383	414042	74703	3868.2	0	1	0	0	4.90000009536743	.41100001335144	267.184387207031	999	999	39.4042510986328	23.1236305236816	481.247802734375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0719999969005585	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.1236305236816	39.4042510986328	267.184387207031	3.70000004768372	8.69999980926514	.0719999969005585	33493	747031	4.09999990463257	0	0	0	0	0	0	0	0	0	18.1599998474121	5.98631048202515	5.98631048202515	1	5.85993099212646	8.2605447769165	2.89922142028809	38.9955024719238	1.60000002384186	0	0	0	0	0	0	6.03000020980835	10.4190921783447	0	0	0	0	0	0	1.60000002384186	83.9000015258789	3.70000004768372	39.4042510986328	39.4042510986328	350.700012207031	5.85993099212646	99	0	0	0	0	0	23	6.02827835083008	321.216003417969	5.76087999343872	470.480926513672	5.9487771987915	2002	0	1
201	9	Connecticu	1972	999	9	9	193.699996948242	2651.30004882813	59.2999992370606	0	0	0	0	0	0	0	0	19212	1415	99999	0	0	0	0	0	0	2	0	0	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	0	9	9	9	99	999	1	0	0	0	6	0	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	9	9	1	1	1	1	1	1	60	120	12	60	12	12	12	12	4	4	4	0	0	0	0	9	9	9	9	9	9	9999	9	9	0	9	9	9	9	9	9	9999	9	9	8.69999980926514	11.25	12.6000003814697	6	0	0	0	0	0	0	0	0	0	0	82.5999984741211	6.92999982833862	2.40000009536743	105.97	3061	3461.9404296875	999	999	163836	30156	2457.6	0	0	1	0	1	.335999995470047	232.734405517578	46.2267227172852	999	60.7929611206054	57.0667610168457	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0509999990463257	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13352966308594	4.13352966308594	1	5.2663106918335	7.80694055557251	.875468790531158	7.62939786911011	1.82000005245209	0	0	0	0	0	0	4.11999988555908	9.86329078674316	0	0	0	0	0	0	0	93	3.5	62.0574188232422	55.2332382202149	170.399993896484	5.13814878463745	9.41140174865723	0	0	0	0	0	0	4.08260917663574	-56.6186943054199	3.69050645828247	999	9	1992	0	0
204	9	Connecticu	1975	100	0	0	228.100006103516	4407	59	0	0	0	0	0	0	0	0	20674	1921	1492	1	0	0	0	0	0	2	0	0	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	0	9	9	9	99	999	1	0	0	0	6	0	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	9	9	1	1	1	1	1	1	60	120	12	60	12	12	12	12	4	4	4	0	0	0	0	9	9	9	9	9	9	9999	9	9	0	9	9	9	9	9	9	9999	9	9	6.09999990463257	11.6099996566772	14.1099996566772	6.05000019073486	1	0	0	0	0	0	0	0	0	0	92.3000030517578	6.63999986648559	2.50500011444092	126.84	3074	4126.2197265625	-.300000011920929	59.2999992370606	220284	30556	4178.8	0	0	1	0	1	.335999995470047	241.509429931641	62.4918670654297	48.5361099243164	75.0454864501953	70.375	9999	241.509429931641	0	0	0	0	0	0	0	0	6.09999990463257	0	0	0	0	0	0	0	0	6.61000013351441	0	0	0	0	0	0	0	0	6.05000019073486	0	0	0	0	0	0	0	0	305562	0	0	0	0	0	0	0	0	.0509999990463257	1	.0509999990463257	0	0	0	0	0	0	0	0	75.0454864501953	0	0	0	0	0	0	0	0	70.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.50500011444092	0	0	0	0	0	0	0	0	0	4.1194863319397	4.1194863319397	1	5.42978429794312	8.33777904510498	.918288767337799	29.4226894378662	1.82000005245209	0	0	0	0	0	0	9	9.93663215637207	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	1	4.07753753662109	-55.6032791137695	3.84118032455444	-11.5146255493164	3.96368169784546	1993	0	1
207	9	Connecticu	1978	100	0	0	282.299987792969	4842.1201171875	70	0	0	0	0	0	0	0	0	21102	2103	1600	1	0	0	0	0	0	2	0	0	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	0	9	9	9	99	999	1	0	0	0	6	0	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	9	9	1	1	2	1	1	1	84	180	12	12	12	12	12	12	4	4	4	0	0	0	0	9	9	9	9	9	9	9999	9	9	0	9	9	9	9	9	9	9999	9	9	7	12.25	15.1300001144409	6.69999980926514	0	1	0	0	0	0	0	0	0	0	88	7.86999988555908	2.63000011444092	134.55	3089	4355.77880859375	11	59	242024	35593	4559.8	0	0	1	0	1	.34799998998642	249.789581298828	68.0802841186523	51.7966995239258	62.7371406555175	77.6999969482422	167.262405395508	0	249.789581298828	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	7.84000015258789	0	0	0	0	0	0	0	0	6.69999980926514	0	0	0	0	0	0	0	0	355933	0	0	0	0	0	0	0	.0509999990463257	0	0	.0509999990463257	0	0	0	0	0	0	0	0	62.7371406555175	0	0	0	0	0	0	0	0	77.6999969482422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63000011444092	0	0	0	0	0	0	0	0	4.42094230651855	4.42094230651855	1	5.64297008514404	8.42503356933594	.966983914375305	-6.67651748657227	1.88999998569489	0	0	0	0	0	0	9	9.95712280273438	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	1	4.24849510192871	-29.9431667327881	4.02878904342651	-.634372055530548	4.11142158508301	1994	0	1
210	9	Connecticu	1981	50	1	0	412.510009765625	5881.669921875	95	0	0	1	0	0	0	0	0	25145	2671	1464	7	0	0	2	0	4	2	0	0	0	9	9	9	99	999	0	9	9	9	99	9999	1	0	1	1	4	60	1	0	1	1	4	60	1	0	0	0	6	0	0	9	9	9	99	999	0	9	9	9	99	999	1	0	1	1	4	60	0	9	9	9	9	9	1	1	2	1	1	1	84	180	12	12	12	12	12	12	4	4	4	0	0	0	1	1	1	0	0	0	1	24	9	9	0	9	9	9	9	9	9	9999	9	9	5.90000009536743	12.3900003433228	15.8000001907349	7	0	0	1	0	0	0	0	0	0	0	88	8.30000019073486	4.00600004196167	154.13	3107	4960.73388671875	25	70	234759	41894	5469.2	0	0	1	0	1	.34799998998642	269.617004394531	85.967170715332	47.1194076538086	71.0378112792969	70.0833435058594	179.239105224609	0	0	269.617004394531	0	0	0	0	0	0	0	0	5.90000009536743	0	0	0	0	0	0	0	0	8.30000019073486	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	418942	0	0	0	0	0	0	.0450000017881393	0	0	0	.0450000017881393	0	0	0	0	0	0	0	0	71.0378112792969	0	0	0	0	0	0	0	0	70.0833435058594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00600004196167	0	0	0	0	0	0	0	4.58828020095825	4.58828020095825	1	6.02226066589355	8.60688781738281	1.38779330253601	14.5119695663452	1.9099999666214	0	0	1.9099999666214	0	0	0	4.67999982833862	10.1324148178101	0	0	0	0	0	0	0	88	5.90000009536743	73.1269836425781	71.0378112792969	412.510009765625	6.02226066589355	9.565354347229	0	0	0	0	0	11	4.55387687683105	-33.0802536010742	4.11107778549194	22.2732067108154	4.20968008041382	1995	0	1
213	9	Connecticu	1984	50	1	0	374.980010986328	4977.81982421875	119	0	0	1	0	0	0	0	0	26197	2781	2125	6	0	0	2	0	3	2	0	0	0	9	9	9	99	999	0	9	9	9	99	9999	1	0	1	1	4	60	1	0	1	1	4	60	1	0	0	0	6	0	0	9	9	9	99	999	0	9	9	9	99	999	1	0	1	1	4	60	0	9	9	9	9	9	1	1	2	1	1	1	84	180	12	12	12	12	12	12	4	4	4	0	0	0	1	1	1	0	0	0	1	24	9	9	0	9	9	9	9	9	9	9999	9	9	6	12.210000038147	16.3799991607666	7.5	0	0	0	1	0	0	0	0	0	0	93	8.69999980926514	4.78399991989136	174.32	3143	5546.29345703125	24	95	350525	45873	4602.8	0	0	1	0	1	.34799998998642	282.532623291016	88.4823379516602	67.6105651855469	73.0278472900391	92.861328125	268.683288574219	0	0	0	282.532623291016	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	8.69999980926514	0	0	0	0	0	0	0	0	7.5	0	0	0	0	0	0	0	0	458728	0	0	0	0	0	.0640000030398369	0	0	0	0	.0640000030398369	0	0	0	0	0	0	0	0	73.0278472900391	0	0	0	0	0	0	0	0	92.861328125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.78399991989136	0	0	0	0	0	0	4.74598836898804	4.74598836898804	1	5.92687273025513	8.43441963195801	1.56527698040008	10.6281366348267	1.96000003814697	0	0	0	0	0	0	9	10.1733999252319	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	9	4.77912330627441	13.6547708511353	4.34950017929077	62.238842010498	4.42567253112793	1996	0	1
216	9	Connecticu	1987	50	1	0	425.779998779297	4828.759765625	144	0	0	1	0	0	0	0	0	30531	3183	2749	6	0	0	3	0	3	2	0	0	0	9	9	9	99	999	0	9	9	9	99	9999	1	0	1	1	4	60	1	0	1	1	4	60	1	0	0	0	6	0	0	9	9	9	99	999	0	9	9	9	99	999	1	0	1	1	4	60	0	9	9	9	9	9	1	1	2	1	1	1	84	180	12	12	12	12	12	12	11	11	11	0	0	0	1	1	1	0	0	0	1	24	9	9	0	9	9	9	9	9	9	9999	9	9	3.79999995231628	11.2600002288818	16.3799991607666	8	0	0	0	0	1	0	0	0	0	0	93	6	5.4980001449585	240.69	3194	7535.69189453125	25	119	314860	53945	4403	0	0	1	0	1.20000004768372	.400999993085861	290.670013427734	99.6556015014649	86.067626953125	79.1219635009766	79.2046432495117	397.735900878906	0	0	0	0	290.670013427734	0	0	0	0	0	0	0	0	3.79999995231628	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	539450	0	0	0	0	.0689999982714653	0	0	0	0	0	.0689999982714653	0	0	0	0	0	0	0	0	79.1219635009766	0	0	0	0	0	0	0	0	79.2046432495117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4980001449585	0	0	0	0	0	4.95839166641235	4.95839166641235	1	6.05392265319824	8.39004135131836	1.7043844461441	-5.07882022857666	2	0	0	0	0	0	0	9	10.3264980316162	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	9	4.96981334686279	41.9469833374023	4.56514072418213	103.401802062988	4.6459846496582	1997	0	1
219	9	Connecticu	1990	50	1	0	511.760009765625	5269.990234375	238	0	0	0	0	0	0	0	0	34204	12107	6458	6	0	0	3	0	3	2	0	0	0	9	9	9	99	999	0	9	9	9	99	9999	1	0	1	1	4	60	1	0	1	1	4	60	1	0	0	0	6	0	0	9	9	9	99	999	0	9	9	9	99	999	1	0	1	1	4	60	0	9	9	9	9	9	1	1	2	1	1	1	84	180	12	12	12	12	12	12	11	11	11	0	0	0	1	1	1	0	0	0	1	24	9	9	0	9	9	9	9	9	9	9999	9	9	3.70000004768372	10.1099996566772	16.6299991607666	8.39999961853027	0	0	0	0	0	1	0	0	0	0	96	2.90000009536743	6.27899980545044	464.67	3283	14153.822265625	94	144	487717	69083	4758.2	0	0	1	0	1.20000004768372	.400999993085861	293.176971435547	368.778564453125	196.710327148437	72.4872207641601	91.019287109375	639.621887207031	0	0	0	0	0	293.176971435547	0	0	0	0	0	0	0	0	3.70000004768372	0	0	0	0	0	0	0	0	2.90000009536743	0	0	0	0	0	0	0	0	8.39999961853027	0	0	0	0	0	0	0	0	690832	0	0	0	.0920000001788139	0	0	0	0	0	0	.0920000001788139	0	0	0	0	0	0	0	0	72.4872207641601	0	0	0	0	0	0	0	0	91.019287109375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27899980545044	0	0	0	0	5.35461235046387	5.35461235046387	1	6.23785591125488	8.46762466430664	1.8372106552124	14.3408346176147	2.02999997138977	0	0	0	2.02999997138977	0	0	5.57999992370605	10.4400978088379	0	1	0	0	0	0	0	96	6.69999980926514	72.4872207641601	66.9881286621094	553.710021972656	6.31664133071899	9.91289329528809	0	0	0	0	0	9	5.47227048873901	105.83854675293	4.92106580734253	137.610946655273	4.95277881622315	1998	0	1
